Datetime,Temperature,precp,humidity,pressure,Wind,wspd,dewPt,Image Present,Low/Mid Clouds (%),High Cirrus (%),Long-lived Contrails (Count),Contrail-Cirrus (Count),Day Low/Mid,Day Count Cirrs,Day Count Cont LL,Day Count Cont-Cirrus
2022-10-26 09:00:00,58,0.0,90,29.54,Cloudy,6.0,55,1.0,90.0,0.0,0.0,0.0,,,,
2022-10-26 10:00:00,57,0.0,93,29.55,Cloudy,3.0,55,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-26 11:00:00,57,0.0,93,29.54,Cloudy,3.0,55,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-26 12:00:00,57,0.0,93,29.54,Cloudy,0.0,55,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-26 13:00:00,59,0.0,87,29.54,Mostly Cloudy,5.0,55,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-26 13:00:00,59,0.0,87,29.54,Cloudy,5.0,55,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-26 14:00:00,59,0.0,87,29.54,Cloudy,7.0,55,1.0,90.0,0.0,0.0,0.0,,,,
2022-10-26 14:00:00,60,0.0,83,29.54,Cloudy,7.0,55,1.0,90.0,0.0,0.0,0.0,,,,
2022-10-26 15:00:00,61,0.0,83,29.53,Cloudy,7.0,56,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-26 16:00:00,61,0.01,87,29.51,Light Rain,5.0,57,1.0,30.0,0.0,0.0,0.0,,,,
2022-10-26 16:00:00,61,0.0,81,29.52,Cloudy,7.0,55,1.0,30.0,0.0,0.0,0.0,,,,
2022-10-26 17:00:00,62,0.02,86,29.49,Cloudy,6.0,58,1.0,39.0,0.0,0.0,0.0,,,,
2022-10-26 17:00:00,62,0.02,86,29.49,Cloudy,7.0,58,1.0,39.0,0.0,0.0,0.0,,,,
2022-10-26 18:00:00,64,0.0,78,29.46,Cloudy,10.0,57,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-10-26 19:00:00,64,0.0,78,29.46,Mostly Cloudy,9.0,57,0.0,,,,,,,,
2022-10-26 19:00:00,64,0.0,75,29.45,Mostly Cloudy,13.0,56,0.0,,,,,,,,
2022-10-26 20:00:00,67,0.0,68,29.44,Mostly Cloudy,13.0,56,0.0,,,,,,,,
2022-10-26 20:00:00,68,0.0,68,29.44,Mostly Cloudy,12.0,57,0.0,,,,,,,,
2022-10-26 21:00:00,66,0.0,70,29.44,Partly Cloudy,7.0,56,0.0,,,,,,,,
2022-10-26 22:00:00,64,0.0,75,29.46,Partly Cloudy,5.0,56,0.0,,,,,,,,
2022-10-26 23:00:00,65,0.0,75,29.5,Mostly Cloudy,6.0,57,0.0,,,,,,,,
2022-10-27 00:00:00,64,0.0,70,29.53,Mostly Cloudy,6.0,54,0.0,,,,,,,,
2022-10-27 01:00:00,62,0.0,62,29.54,Fair,6.0,49,0.0,,,,,,,,
2022-10-27 02:00:00,61,0.0,58,29.56,Fair,16.0,46,0.0,,,,,,,,
2022-10-27 03:00:00,60,0.0,57,29.58,Fair / Windy,21.0,45,0.0,,,,,,,,
2022-10-27 04:00:00,58,0.0,62,29.6,Fair,10.0,45,0.0,,,,,,,,
2022-10-27 05:00:00,56,0.0,67,29.63,Fair,6.0,45,0.0,,,,,,,,
2022-10-27 06:00:00,57,0.0,64,29.64,Mostly Cloudy,7.0,45,0.0,,,,,,,,
2022-10-27 07:00:00,56,0.0,67,29.66,Mostly Cloudy,9.0,45,1.0,0.0,0.0,0.0,0.0,,,,
2022-10-27 08:00:00,56,0.0,64,29.68,Mostly Cloudy,12.0,44,1.0,0.0,0.0,0.0,0.0,,,,
2022-10-27 09:00:00,55,0.0,62,29.7,Mostly Cloudy,10.0,42,1.0,0.0,0.0,0.0,0.0,,,,
2022-10-27 10:00:00,54,0.0,64,29.73,Partly Cloudy,12.0,42,1.0,30.0,0.0,0.0,0.0,,,,
2022-10-27 11:00:00,53,0.0,66,29.75,Fair,8.0,42,1.0,0.0,0.0,0.0,0.0,,,,
2022-10-27 12:00:00,53,0.0,66,29.79,Fair,9.0,42,1.0,0.0,0.0,0.0,0.0,,,,
2022-10-27 13:00:00,55,0.0,59,29.83,Fair,12.0,41,1.0,0.0,0.0,0.0,0.0,,,,
2022-10-27 14:00:00,56,0.0,55,29.86,Mostly Cloudy,17.0,40,1.0,0.0,0.0,0.0,0.0,,,,
2022-10-27 15:00:00,58,0.0,49,29.87,Fair,17.0,39,1.0,0.0,0.0,0.0,0.0,,,,
2022-10-27 16:00:00,59,0.0,48,29.88,Fair,14.0,39,1.0,0.0,0.0,0.0,0.0,,,,
2022-10-27 17:00:00,61,0.0,42,29.88,Fair,13.0,38,1.0,0.0,0.0,0.0,0.0,,,,
2022-10-27 18:00:00,62,0.0,41,29.86,Fair,14.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-10-27 19:00:00,64,0.0,37,29.85,Fair,15.0,37,0.0,,,,,,,,
2022-10-27 20:00:00,65,0.0,36,29.86,Fair,13.0,37,0.0,,,,,,,,
2022-10-27 21:00:00,65,0.0,36,29.88,Fair,9.0,37,0.0,,,,,,,,
2022-10-27 22:00:00,62,0.0,35,29.9,Fair,13.0,34,0.0,,,,,,,,
2022-10-27 23:00:00,60,0.0,36,29.92,Fair,10.0,33,0.0,,,,,,,,
2022-10-28 00:00:00,57,0.0,42,29.94,Fair,12.0,34,0.0,,,,,,,,
2022-10-28 01:00:00,52,0.0,50,29.96,Fair,8.0,34,0.0,,,,,,,,
2022-10-28 02:00:00,54,0.0,45,29.98,Fair,7.0,33,0.0,,,,,,,,
2022-10-28 03:00:00,52,0.0,47,30.01,Fair,8.0,32,0.0,,,,,,,,
2022-10-28 04:00:00,52,0.0,49,30.02,Fair,6.0,33,0.0,,,,,,,,
2022-10-28 05:00:00,50,0.0,52,30.03,Fair,8.0,33,0.0,,,,,,,,
2022-10-28 06:00:00,49,0.0,52,30.04,Fair,8.0,32,0.0,,,,,,,,
2022-10-28 07:00:00,48,0.0,54,30.04,Fair,9.0,32,1.0,0.0,20.0,0.0,0.0,,,,
2022-10-28 08:00:00,42,0.0,70,30.05,Fair,5.0,33,1.0,0.0,5.0,1.0,1.0,,,,
2022-10-28 09:00:00,45,0.0,63,30.06,Fair,8.0,33,1.0,30.0,0.0,1.0,3.0,,,,
2022-10-28 10:00:00,44,0.0,65,30.08,Fair,5.0,33,1.0,90.0,0.0,0.0,0.0,,,,
2022-10-28 11:00:00,43,0.0,65,30.09,Fair,7.0,32,1.0,90.0,0.0,0.0,0.0,,,,
2022-10-28 12:00:00,44,0.0,65,30.11,Partly Cloudy,9.0,33,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-28 13:00:00,47,0.0,59,30.13,Mostly Cloudy,8.0,33,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-28 14:00:00,48,0.0,58,30.14,Mostly Cloudy,7.0,34,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-28 15:00:00,52,0.0,54,30.14,Mostly Cloudy,10.0,36,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-28 16:00:00,54,0.0,55,30.14,Mostly Cloudy,6.0,38,1.0,100.0,0.0,0.0,0.0,,,,
2022-10-28 17:00:00,56,0.0,55,30.12,Cloudy,8.0,40,1.0,90.0,0.0,0.0,0.0,,,,
2022-10-28 18:00:00,58,0.0,53,30.1,Cloudy,9.0,41,1.0,30.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2022-10-28 19:00:00,59,0.0,51,30.1,Cloudy,0.0,41,0.0,,,,,,,,
2022-10-28 20:00:00,59,0.0,51,30.09,Cloudy,8.0,41,0.0,,,,,,,,
2022-10-28 21:00:00,59,0.0,51,30.1,Cloudy,7.0,41,0.0,,,,,,,,
2022-10-28 22:00:00,56,0.0,62,30.11,Cloudy,6.0,43,0.0,,,,,,,,
2022-10-28 23:00:00,53,0.0,69,30.1,Fair,6.0,43,0.0,,,,,,,,
2022-10-29 00:00:00,51,0.0,74,30.11,Fair,5.0,43,0.0,,,,,,,,
2022-10-29 01:00:00,50,0.0,77,30.11,Partly Cloudy,6.0,43,0.0,,,,,,,,
2022-10-29 02:00:00,49,0.0,77,30.13,Fair,7.0,42,0.0,,,,,,,,
2022-10-29 03:00:00,47,0.0,83,30.13,Fair,6.0,42,0.0,,,,,,,,
2022-10-29 04:00:00,46,0.0,83,30.14,Haze,5.0,41,0.0,,,,,,,,
2022-10-29 05:00:00,43,0.0,89,30.13,Fair,0.0,40,0.0,,,,,,,,
2022-10-29 06:00:00,43,0.0,86,30.12,Fair,3.0,39,0.0,,,,,,,,
2022-10-29 07:00:00,41,0.0,89,30.12,Fair,5.0,38,1.0,0.0,0.0,0.0,0.0,,,,
2022-10-29 08:00:00,41,0.0,89,30.11,Fair,3.0,38,1.0,0.0,0.0,0.0,0.0,,,,
2022-10-29 09:00:00,41,0.0,89,30.11,Fair,3.0,38,1.0,0.0,0.0,0.0,0.0,,,,
2022-10-29 10:00:00,37,0.0,93,30.11,Partly Cloudy,3.0,35,1.0,0.0,0.0,0.0,0.0,,,,
2022-10-29 11:00:00,41,0.0,89,30.12,Partly Cloudy,3.0,38,1.0,0.0,0.0,0.0,0.0,,,,
2022-10-29 12:00:00,41,0.0,89,30.12,Partly Cloudy,5.0,38,1.0,0.0,0.0,0.0,0.0,,,,
2022-10-29 13:00:00,45,0.0,82,30.13,Partly Cloudy,5.0,40,1.0,0.0,0.0,0.0,0.0,,,,
2022-10-29 14:00:00,51,0.0,68,30.15,Fair,6.0,41,1.0,0.0,0.0,0.0,0.0,,,,
2022-10-29 15:00:00,56,0.0,60,30.12,Fair,8.0,42,1.0,0.0,0.0,0.0,0.0,,,,
2022-10-29 16:00:00,58,0.0,51,30.12,Fair,6.0,40,1.0,0.0,0.0,0.0,0.0,,,,
2022-10-29 17:00:00,61,0.0,46,30.11,Fair,6.0,40,1.0,0.0,0.0,0.0,0.0,,,,
2022-10-29 17:00:00,59,0.0,49,30.12,Fair,6.0,40,1.0,0.0,0.0,0.0,0.0,,,,
2022-10-29 18:00:00,62,0.0,44,30.08,Fair,5.0,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-29 19:00:00,64,0.0,38,30.06,Fair,6.0,38,0.0,,,,,,,,
2022-10-29 20:00:00,64,0.0,37,30.05,Fair,5.0,37,0.0,,,,,,,,
2022-10-29 21:00:00,62,0.0,38,30.04,Fair,6.0,36,0.0,,,,,,,,
2022-10-29 22:00:00,60,0.0,41,30.03,Fair,3.0,36,0.0,,,,,,,,
2022-10-29 23:00:00,57,0.0,51,30.03,Fair,7.0,39,0.0,,,,,,,,
2022-10-30 00:00:00,48,0.0,66,30.04,Fair,5.0,37,0.0,,,,,,,,
2022-10-30 01:00:00,46,0.0,68,30.03,Fair,0.0,36,0.0,,,,,,,,
2022-10-30 02:00:00,45,0.0,71,30.03,Fair,3.0,36,0.0,,,,,,,,
2022-10-30 03:00:00,40,0.0,77,30.02,Fair,0.0,33,0.0,,,,,,,,
2022-10-30 04:00:00,38,0.0,83,30.01,Fair,0.0,33,0.0,,,,,,,,
2022-10-30 05:00:00,37,0.0,89,29.99,Fair,0.0,34,0.0,,,,,,,,
2022-10-30 06:00:00,36,0.0,89,29.98,Fair,0.0,33,0.0,,,,,,,,
2022-10-30 07:00:00,34,0.0,92,29.97,Fair,0.0,32,1.0,0.0,5.0,2.0,0.0,,,,
2022-10-30 08:00:00,33,0.0,92,29.96,Fair,0.0,31,1.0,0.0,5.0,0.0,0.0,,,,
2022-10-30 09:00:00,34,0.0,89,29.96,Fair,3.0,31,1.0,0.0,30.0,0.0,0.0,,,,
2022-10-30 10:00:00,32,0.0,92,29.97,Fair,0.0,30,1.0,0.0,30.0,0.0,0.0,,,,
2022-10-30 11:00:00,33,0.0,89,29.95,Fair,0.0,30,1.0,0.0,0.0,0.0,0.0,,,,
2022-10-30 12:00:00,32,0.0,92,29.95,Fair,0.0,30,1.0,0.0,0.0,0.0,0.0,,,,
2022-10-30 13:00:00,40,0.0,83,29.97,Fair,5.0,35,1.0,0.0,30.0,2.0,1.0,,,,
2022-10-30 14:00:00,46,0.0,71,29.97,Partly Cloudy,0.0,37,1.0,0.0,10.0,0.0,0.0,,,,
2022-10-30 15:00:00,52,0.0,61,29.96,Partly Cloudy,0.0,39,1.0,0.0,30.0,0.0,0.0,,,,
2022-10-30 16:00:00,57,0.0,57,29.93,Partly Cloudy,3.0,42,1.0,0.0,40.0,0.0,4.0,,,,
2022-10-30 17:00:00,61,0.0,52,29.89,Partly Cloudy,5.0,43,1.0,10.0,30.0,1.0,4.0,,,,
2022-10-30 18:00:00,62,0.0,50,29.85,Partly Cloudy,,43,1.0,100.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2022-10-30 18:00:00,63,0.0,48,29.85,Partly Cloudy,5.0,43,1.0,100.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2022-10-30 19:00:00,63,0.0,48,29.82,Mostly Cloudy,5.0,43,0.0,,,,,,,,
2022-10-30 20:00:00,63,0.0,48,29.81,Mostly Cloudy,6.0,43,0.0,,,,,,,,
2022-10-30 21:00:00,59,0.0,55,29.79,Mostly Cloudy,3.0,43,0.0,,,,,,,,
2022-10-30 22:00:00,58,0.0,60,29.78,Mostly Cloudy,6.0,44,0.0,,,,,,,,
2022-10-30 23:00:00,56,0.0,64,29.79,Mostly Cloudy,3.0,44,0.0,,,,,,,,
2022-10-31 00:00:00,54,0.0,69,29.81,Mostly Cloudy,0.0,44,0.0,,,,,,,,
2022-10-31 01:00:00,52,0.0,74,29.8,Mostly Cloudy,0.0,44,0.0,,,,,,,,
2022-10-31 02:00:00,51,0.0,77,29.8,Partly Cloudy,5.0,44,0.0,,,,,,,,
2022-10-31 03:00:00,50,0.0,83,29.79,Fair,0.0,45,0.0,,,,,,,,
2022-10-31 04:00:00,48,0.0,86,29.77,Partly Cloudy,0.0,44,0.0,,,,,,,,
2022-10-31 05:00:00,50,0.0,89,29.76,Cloudy,0.0,47,0.0,,,,,,,,
2022-10-31 06:00:00,51,0.0,86,29.75,Cloudy,0.0,47,0.0,,,,,,,,
2022-10-31 07:00:00,51,0.0,86,29.74,Cloudy,0.0,47,1.0,90.0,,,,,,,
2022-10-31 08:00:00,50,0.0,86,29.73,Partly Cloudy,0.0,46,1.0,100.0,,,,,,,
2022-10-31 09:00:00,46,0.0,93,29.73,Fair,0.0,44,1.0,90.0,,,,,,,
2022-10-31 10:00:00,45,0.0,93,29.72,Mostly Cloudy,0.0,43,1.0,100.0,,,,,,,
2022-10-31 11:00:00,46,0.0,93,29.71,Fair,0.0,44,1.0,100.0,,,,,,,
2022-10-31 12:00:00,49,0.0,93,29.74,Mostly Cloudy,0.0,47,1.0,90.0,,,,,,,
2022-10-31 13:00:00,53,0.0,89,29.73,Cloudy,0.0,50,1.0,100.0,,,,,,,
2022-10-31 14:00:00,56,0.0,87,29.75,Cloudy,3.0,52,1.0,100.0,,,,,,,
2022-10-31 15:00:00,58,0.0,81,29.75,Cloudy,8.0,52,1.0,100.0,,,,,,,
2022-10-31 15:00:00,58,0.0,78,29.74,Cloudy,9.0,51,1.0,100.0,,,,,,,
2022-10-31 16:00:00,59,0.0,75,29.73,Cloudy,8.0,51,1.0,100.0,,,,,,,
2022-10-31 16:00:00,61,0.0,72,29.71,Mostly Cloudy,8.0,52,1.0,100.0,,,,,,,
2022-10-31 17:00:00,65,0.0,68,29.69,Mostly Cloudy,10.0,54,1.0,100.0,,,,,,,
2022-10-31 18:00:00,66,0.0,68,29.67,Mostly Cloudy,14.0,55,1.0,90.0,,,,1.0,0.0,0.0,0.0
2022-10-31 19:00:00,65,0.0,70,29.65,Mostly Cloudy,12.0,55,0.0,,,,,,,,
2022-10-31 20:00:00,61,0.05,90,29.66,Light Rain,6.0,58,0.0,,,,,,,,
2022-10-31 21:00:00,60,0.06,93,29.66,Cloudy,6.0,58,0.0,,,,,,,,
2022-10-31 22:00:00,60,0.02,93,29.66,Cloudy,6.0,58,0.0,,,,,,,,
2022-10-31 23:00:00,60,0.0,93,29.66,Light Rain,7.0,58,0.0,,,,,,,,
2022-10-31 23:00:00,60,0.0,93,29.66,Mostly Cloudy,6.0,58,0.0,,,,,,,,
2022-11-01 00:00:00,59,0.05,96,29.67,Cloudy,5.0,58,0.0,,,,,,,,
2022-11-01 01:00:00,59,0.0,96,29.67,Cloudy,5.0,58,0.0,,,,,,,,
2022-11-01 02:00:00,59,0.0,96,29.66,Mostly Cloudy,3.0,58,0.0,,,,,,,,
2022-11-01 03:00:00,59,0.0,96,29.67,Cloudy,3.0,58,0.0,,,,,,,,
2022-11-01 04:00:00,59,0.0,96,29.68,Cloudy,3.0,58,0.0,,,,,,,,
2022-11-01 04:00:00,59,0.0,96,29.67,Cloudy,5.0,58,0.0,,,,,,,,
2022-11-01 05:00:00,59,0.0,94,29.66,Cloudy,0.0,57,0.0,,,,,,,,
2022-11-01 05:00:00,59,0.0,96,29.66,Cloudy,0.0,58,0.0,,,,,,,,
2022-11-01 06:00:00,60,0.0,90,29.65,Mostly Cloudy,5.0,57,0.0,,,,,,,,
2022-11-01 07:00:00,58,0.0,93,29.66,Partly Cloudy,0.0,56,1.0,100.0,,,,,,,
2022-11-01 07:00:00,58,0.0,97,29.66,Cloudy,0.0,57,1.0,100.0,,,,,,,
2022-11-01 07:00:00,59,0.0,96,29.67,Cloudy,6.0,58,1.0,100.0,,,,,,,
2022-11-01 08:00:00,56,0.0,93,29.66,Partly Cloudy,0.0,54,1.0,100.0,,,,,,,
2022-11-01 08:00:00,55,0.0,96,29.66,Partly Cloudy,0.0,54,1.0,100.0,,,,,,,
2022-11-01 09:00:00,51,0.0,100,29.66,Fog,0.0,51,1.0,70.0,,,,,,,
2022-11-01 09:00:00,52,0.0,100,29.66,Fog,3.0,52,1.0,70.0,,,,,,,
2022-11-01 10:00:00,54,0.0,97,29.67,Fog,0.0,53,1.0,90.0,,,,,,,
2022-11-01 10:00:00,53,0.0,100,29.67,Fog,0.0,53,1.0,90.0,,,,,,,
2022-11-01 10:00:00,52,0.0,100,29.67,Fog,0.0,52,1.0,90.0,,,,,,,
2022-11-01 11:00:00,55,0.0,100,29.68,Fog,0.0,55,1.0,90.0,,,,,,,
2022-11-01 11:00:00,56,0.0,97,29.68,Fog,0.0,55,1.0,90.0,,,,,,,
2022-11-01 12:00:00,55,0.0,100,29.7,Fog,3.0,55,1.0,10.0,,,,,,,
2022-11-01 12:00:00,55,0.0,100,29.7,Fog,3.0,55,1.0,10.0,,,,,,,
2022-11-01 12:00:00,55,0.0,100,29.7,Fog,3.0,55,1.0,10.0,,,,,,,
2022-11-01 12:00:00,55,0.0,100,29.7,Fog,3.0,55,1.0,10.0,,,,,,,
2022-11-01 12:00:00,55,0.0,100,29.7,Fog,0.0,55,1.0,10.0,,,,,,,
2022-11-01 12:00:00,56,0.0,97,29.68,Fog,0.0,55,1.0,10.0,,,,,,,
2022-11-01 13:00:00,56,0.0,100,29.7,Fog,0.0,56,1.0,10.0,,,,,,,
2022-11-01 13:00:00,57,0.0,100,29.72,Mostly Cloudy,0.0,57,1.0,10.0,,,,,,,
2022-11-01 13:00:00,57,0.0,100,29.72,Mostly Cloudy,0.0,57,1.0,10.0,,,,,,,
2022-11-01 14:00:00,59,0.0,96,29.74,Fog,0.0,58,1.0,10.0,,,,,,,
2022-11-01 14:00:00,59,0.0,96,29.74,Fog,0.0,58,1.0,10.0,,,,,,,
2022-11-01 14:00:00,59,0.0,96,29.74,Fog,3.0,58,1.0,10.0,,,,,,,
2022-11-01 14:00:00,57,0.0,100,29.72,Fog,0.0,57,1.0,10.0,,,,,,,
2022-11-01 14:00:00,58,0.0,97,29.73,Mostly Cloudy,3.0,57,1.0,10.0,,,,,,,
2022-11-01 14:00:00,58,0.0,97,29.73,Fog,5.0,57,1.0,10.0,,,,,,,
2022-11-01 15:00:00,61,0.0,90,29.74,Mostly Cloudy,0.0,58,1.0,40.0,,,,,,,
2022-11-01 15:00:00,60,0.0,93,29.74,Mostly Cloudy,0.0,58,1.0,40.0,,,,,,,
2022-11-01 15:00:00,62,0.0,90,29.74,Partly Cloudy,0.0,59,1.0,40.0,,,,,,,
2022-11-01 16:00:00,70,0.0,68,29.75,Partly Cloudy,3.0,59,1.0,30.0,,,,,,,
2022-11-01 17:00:00,71,0.0,59,29.73,Mostly Cloudy,5.0,56,1.0,0.0,,,,,,,
2022-11-01 18:00:00,75,0.0,50,29.72,Partly Cloudy,12.0,55,1.0,0.0,,,,1.0,0.0,0.0,0.0
2022-11-01 19:00:00,74,0.0,52,29.71,Mostly Cloudy,16.0,55,0.0,,,,,,,,
2022-11-01 20:00:00,72,0.0,51,29.73,Partly Cloudy,13.0,53,0.0,,,,,,,,
2022-11-01 21:00:00,73,0.0,49,29.74,Partly Cloudy,15.0,53,0.0,,,,,,,,
2022-11-01 22:00:00,69,0.0,53,29.75,Fair,15.0,51,0.0,,,,,,,,
2022-11-01 23:00:00,66,0.0,56,29.78,Fair,10.0,50,0.0,,,,,,,,
2022-11-02 00:00:00,63,0.0,63,29.81,Fair,7.0,50,0.0,,,,,,,,
2022-11-02 01:00:00,61,0.0,67,29.83,Fair,0.0,50,0.0,,,,,,,,
2022-11-02 02:00:00,60,0.0,72,29.84,Fair,9.0,51,0.0,,,,,,,,
2022-11-02 03:00:00,59,0.0,75,29.87,Fair,5.0,51,0.0,,,,,,,,
2022-11-02 04:00:00,58,0.0,78,29.87,Fair,5.0,51,0.0,,,,,,,,
2022-11-02 05:00:00,58,0.0,78,29.87,Fair,5.0,51,0.0,,,,,,,,
2022-11-02 06:00:00,57,0.0,81,29.88,Fair,3.0,51,0.0,,,,,,,,
2022-11-02 07:00:00,54,0.0,90,29.91,Fair,5.0,51,1.0,20.0,10.0,,,,,,
2022-11-02 08:00:00,56,0.0,84,29.91,Fair,5.0,51,1.0,20.0,10.0,,,,,,
2022-11-02 09:00:00,57,0.0,83,29.91,Fair,8.0,52,1.0,20.0,20.0,1.0,1.0,,,,
2022-11-02 10:00:00,51,0.0,89,29.94,Fair,0.0,48,1.0,20.0,30.0,,,,,,
2022-11-02 11:00:00,49,0.0,93,29.95,Fair,3.0,47,1.0,20.0,10.0,,,,,,
2022-11-02 12:00:00,54,0.0,86,29.97,Partly Cloudy,5.0,50,1.0,50.0,,,,,,,
2022-11-02 13:00:00,58,0.0,81,30.0,Mostly Cloudy,7.0,52,1.0,90.0,,,,,,,
2022-11-02 14:00:00,61,0.0,72,30.03,Mostly Cloudy,7.0,52,1.0,80.0,,,,,,,
2022-11-02 15:00:00,65,0.0,58,30.03,Mostly Cloudy,12.0,50,1.0,90.0,,,,,,,
2022-11-02 16:00:00,66,0.0,54,30.01,Mostly Cloudy,9.0,49,1.0,90.0,,,,,,,
2022-11-02 17:00:00,68,0.0,50,30.0,Mostly Cloudy,8.0,49,1.0,90.0,,,,,,,
2022-11-02 18:00:00,69,0.0,47,29.97,Mostly Cloudy,9.0,48,1.0,90.0,,,,1.0,1.0,1.0,1.0
2022-11-02 19:00:00,68,0.0,45,29.95,Mostly Cloudy,9.0,46,0.0,,,,,,,,
2022-11-02 20:00:00,68,0.0,47,29.95,Mostly Cloudy,8.0,47,0.0,,,,,,,,
2022-11-02 21:00:00,67,0.0,49,29.95,Mostly Cloudy,5.0,47,0.0,,,,,,,,
2022-11-02 22:00:00,63,0.0,58,29.95,Mostly Cloudy,3.0,48,0.0,,,,,,,,
2022-11-02 23:00:00,57,0.0,72,29.96,Cloudy,0.0,48,0.0,,,,,,,,
2022-11-03 00:00:00,57,0.0,72,29.98,Cloudy,3.0,48,0.0,,,,,,,,
2022-11-03 01:00:00,54,0.0,80,29.98,Mostly Cloudy,0.0,48,0.0,,,,,,,,
2022-11-03 02:00:00,52,0.0,86,30.0,Mostly Cloudy,0.0,48,0.0,,,,,,,,
2022-11-03 03:00:00,51,0.0,86,30.01,Mostly Cloudy,0.0,47,0.0,,,,,,,,
2022-11-03 04:00:00,51,0.0,89,29.99,Mostly Cloudy,3.0,48,0.0,,,,,,,,
2022-11-03 05:00:00,49,0.0,90,29.99,Mostly Cloudy,0.0,46,0.0,,,,,,,,
2022-11-03 06:00:00,50,0.0,89,30.0,Mostly Cloudy,0.0,47,0.0,,,,,,,,
2022-11-03 07:00:00,51,0.0,89,30.0,Cloudy,3.0,48,0.0,,,4.0,,,,,
2022-11-03 08:00:00,50,0.0,89,30.0,Cloudy,5.0,47,1.0,0.0,,4.0,,,,,
2022-11-03 09:00:00,49,0.0,90,30.0,Cloudy,0.0,46,1.0,0.0,,2.0,,,,,
2022-11-03 10:00:00,49,0.0,90,30.0,Mostly Cloudy,6.0,46,1.0,0.0,,,,,,,
2022-11-03 11:00:00,48,0.0,86,30.0,Mostly Cloudy,5.0,44,1.0,0.0,,,,,,,
2022-11-03 12:00:00,46,0.0,93,30.01,Fair,0.0,44,1.0,0.0,,,,,,,
2022-11-03 13:00:00,50,0.0,93,30.05,Fair,0.0,48,1.0,0.0,,,,,,,
2022-11-03 14:00:00,57,0.0,72,30.07,Fair,0.0,48,1.0,0.0,,,,,,,
2022-11-03 15:00:00,62,0.0,62,30.06,Fair,3.0,49,1.0,0.0,,,,,,,
2022-11-03 16:00:00,64,0.0,56,30.05,Fair,8.0,48,1.0,0.0,,,,,,,
2022-11-03 17:00:00,66,0.0,52,30.03,Fair,5.0,48,1.0,0.0,,,,0.0,0.0,1.0,0.0
2022-11-03 18:00:00,68,0.0,47,30.01,Fair,6.0,47,0.0,,,,,,,,
2022-11-03 19:00:00,69,0.0,45,29.99,Fair,3.0,47,0.0,,,,,,,,
2022-11-03 20:00:00,70,0.0,44,29.98,Fair,3.0,47,0.0,,,,,,,,
2022-11-03 21:00:00,69,0.0,45,29.98,Fair,5.0,47,0.0,,,,,,,,
2022-11-03 22:00:00,65,0.0,52,29.97,Fair,6.0,47,0.0,,,,,,,,
2022-11-03 23:00:00,60,0.0,62,29.98,Fair,5.0,47,0.0,,,,,,,,
2022-11-04 00:00:00,53,0.0,77,30.0,Fair,3.0,46,0.0,,,,,,,,
2022-11-04 01:00:00,54,0.0,77,30.0,Mostly Cloudy,0.0,47,0.0,,,,,,,,
2022-11-04 02:00:00,52,0.0,86,30.0,Fair,5.0,48,0.0,,,,,,,,
2022-11-04 03:00:00,50,0.0,89,30.0,Fair,0.0,47,0.0,,,,,,,,
2022-11-04 04:00:00,50,0.0,86,30.01,Fair,0.0,46,0.0,,,,,,,,
2022-11-04 05:00:00,48,0.0,89,30.0,Fair,0.0,45,0.0,,,,,,,,
2022-11-04 06:00:00,47,0.0,93,29.99,Fair,0.0,45,0.0,,,,,,,,
2022-11-04 07:00:00,46,0.0,93,29.99,Partly Cloudy,0.0,44,1.0,0.0,30.0,,,,,,
2022-11-04 08:00:00,46,0.0,93,29.98,Partly Cloudy,0.0,44,1.0,0.0,20.0,,,,,,
2022-11-04 09:00:00,45,0.0,93,29.98,Fair,0.0,43,1.0,0.0,70.0,,,,,,
2022-11-04 10:00:00,44,0.0,93,29.99,Mostly Cloudy,3.0,42,1.0,0.0,40.0,1.0,,,,,
2022-11-04 11:00:00,45,0.0,97,29.99,Partly Cloudy,0.0,44,1.0,0.0,30.0,1.0,3.0,,,,
2022-11-04 12:00:00,45,0.0,97,30.01,Fair,0.0,44,1.0,0.0,50.0,,1.0,,,,
2022-11-04 13:00:00,51,0.0,92,30.03,Mostly Cloudy,0.0,49,1.0,0.0,50.0,1.0,,,,,
2022-11-04 14:00:00,58,0.0,81,30.05,Mostly Cloudy,0.0,52,1.0,0.0,10.0,4.0,4.0,,,,
